timeStep pedestrianId countingDensity-PID1
3 30 1.4147106052612919
3 31 2.970892271048713
3 32 2.1220659078919377
3 33 2.5464790894703255
3 34 2.970892271048713
3 35 3.2538343921009716
3 36 3.2538343921009716
3 37 2.5464790894703255
3 38 1.6976527263135504
3 39 2.2635369684180673
3 40 3.1123633315748425
3 41 2.6879501499964547
3 42 1.8391237868396795
3 43 1.5561816657874212
3 44 2.970892271048713
3 45 2.970892271048713
3 46 1.5561816657874212
3 47 2.5464790894703255
3 48 2.8294212105225838
3 49 3.2538343921009716
3 50 2.6879501499964547
3 51 1.8391237868396795
3 52 3.2538343921009716
3 53 2.6879501499964547
3 54 2.2635369684180673
3 55 2.8294212105225838
3 56 1.8391237868396795
3 57 1.8391237868396795
3 58 1.8391237868396795
3 59 1.2732395447351628
3 60 2.6879501499964547
3 61 1.5561816657874212
3 62 2.8294212105225838
3 63 3.1123633315748425
3 64 1.5561816657874212
3 65 2.6879501499964547
3 66 2.8294212105225838
3 67 3.53677651315323
3 68 3.1123633315748425
3 69 1.2732395447351628
3 70 1.5561816657874212
3 71 2.6879501499964547
3 72 2.4050080289441964
3 73 1.5561816657874212
3 74 2.8294212105225838
3 75 2.4050080289441964
3 76 3.2538343921009716
3 77 2.8294212105225838
3 78 2.2635369684180673
3 79 1.9805948473658086
3 80 1.1317684842090336
3 81 3.1123633315748425
3 82 2.1220659078919377
3 83 1.5561816657874212
3 84 3.53677651315323
3 85 2.6879501499964547
3 86 0.9902974236829043
3 87 1.5561816657874212
3 88 3.1123633315748425
3 89 0.8488263631567752
3 90 1.9805948473658086
3 91 2.6879501499964547
3 92 3.2538343921009716
3 93 3.2538343921009716
3 94 3.53677651315323
3 95 3.2538343921009716
3 96 2.8294212105225838
3 97 1.4147106052612919
3 98 3.1123633315748425
3 99 1.4147106052612919
3 100 2.8294212105225838
3 101 1.5561816657874212
3 102 2.6879501499964547
3 103 1.1317684842090336
3 104 2.4050080289441964
3 105 1.8391237868396795
3 106 2.8294212105225838
3 107 2.2635369684180673
3 108 3.3953054526271007
3 109 2.8294212105225838
3 110 0.9902974236829043
3 111 1.6976527263135504
3 112 2.8294212105225838
3 113 2.8294212105225838
3 114 2.5464790894703255
3 115 3.3953054526271007
3 116 3.2538343921009716
3 117 2.8294212105225838
3 118 2.2635369684180673
3 119 2.970892271048713
3 120 2.4050080289441964
3 121 1.5561816657874212
3 122 2.5464790894703255
3 123 3.1123633315748425
3 124 3.53677651315323
3 125 3.3953054526271007
3 126 2.2635369684180673
3 127 2.4050080289441964
3 128 2.6879501499964547
3 129 1.6976527263135504
3 130 2.2635369684180673
3 131 2.4050080289441964
3 132 2.4050080289441964
3 133 1.2732395447351628
3 134 1.5561816657874212
3 135 2.8294212105225838
3 136 1.1317684842090336
3 137 2.5464790894703255
3 138 2.2635369684180673
3 139 3.2538343921009716
3 140 3.2538343921009716
3 141 3.2538343921009716
3 142 2.5464790894703255
3 143 1.4147106052612919
3 144 2.1220659078919377
3 145 2.4050080289441964
3 146 2.970892271048713
3 147 2.1220659078919377
3 148 2.6879501499964547
3 149 2.4050080289441964
3 150 2.970892271048713
3 151 2.970892271048713
3 152 2.6879501499964547
3 153 2.8294212105225838
3 154 3.1123633315748425
3 155 1.8391237868396795
3 156 3.3953054526271007
3 157 2.6879501499964547
3 158 2.970892271048713
3 159 2.4050080289441964
3 160 1.8391237868396795
3 161 2.8294212105225838
3 162 2.6879501499964547
3 163 3.2538343921009716
3 164 1.5561816657874212
3 165 3.2538343921009716
3 166 2.6879501499964547
3 167 2.5464790894703255
3 168 2.970892271048713
3 169 2.4050080289441964
3 170 2.6879501499964547
3 171 2.2635369684180673
3 172 2.6879501499964547
3 173 2.2635369684180673
3 174 2.970892271048713
3 175 2.6879501499964547
3 176 3.819718634205488
3 177 3.1123633315748425
3 178 1.9805948473658086
3 179 2.8294212105225838
3 180 2.970892271048713
3 181 2.1220659078919377
3 182 3.1123633315748425
3 183 2.5464790894703255
4 1 2.5464790894703255
4 2 1.6976527263135504
4 3 1.6976527263135504
4 4 1.9805948473658086
4 5 2.6879501499964547
4 6 2.970892271048713
4 7 2.970892271048713
4 8 1.2732395447351628
4 9 3.1123633315748425
4 10 1.6976527263135504
4 11 2.1220659078919377
4 12 3.53677651315323
4 13 2.6879501499964547
4 14 2.4050080289441964
4 15 1.4147106052612919
4 16 2.6879501499964547
4 17 3.1123633315748425
4 18 3.1123633315748425
4 19 3.2538343921009716
4 20 1.2732395447351628
4 21 1.5561816657874212
4 22 1.6976527263135504
4 23 1.4147106052612919
4 24 3.678247573679359
4 25 1.5561816657874212
4 26 1.9805948473658086
4 27 2.5464790894703255
4 28 1.2732395447351628
4 29 3.1123633315748425
4 30 0.9902974236829043
4 31 3.53677651315323
4 32 1.9805948473658086
4 33 2.8294212105225838
4 34 2.8294212105225838
4 35 2.970892271048713
4 36 2.6879501499964547
4 37 2.2635369684180673
4 38 1.6976527263135504
4 39 1.6976527263135504
4 40 3.2538343921009716
4 41 2.6879501499964547
4 42 2.2635369684180673
4 43 1.5561816657874212
4 44 3.2538343921009716
4 45 2.8294212105225838
4 46 1.4147106052612919
4 47 2.6879501499964547
4 48 2.6879501499964547
4 49 3.1123633315748425
4 50 2.1220659078919377
4 51 1.5561816657874212
4 52 3.53677651315323
4 53 2.8294212105225838
4 54 2.8294212105225838
4 55 2.6879501499964547
4 56 1.8391237868396795
4 57 1.9805948473658086
4 58 1.8391237868396795
4 59 0.8488263631567752
4 60 1.9805948473658086
4 61 1.2732395447351628
4 62 2.6879501499964547
4 63 3.2538343921009716
4 64 1.4147106052612919
4 65 2.8294212105225838
4 66 3.1123633315748425
4 67 3.1123633315748425
4 68 3.1123633315748425
4 69 1.2732395447351628
4 70 1.4147106052612919
4 71 2.5464790894703255
4 72 2.8294212105225838
4 73 1.5561816657874212
4 74 2.6879501499964547
4 75 2.1220659078919377
4 76 3.1123633315748425
4 77 2.970892271048713
4 78 2.4050080289441964
4 79 1.4147106052612919
4 80 0.9902974236829043
4 81 3.2538343921009716
4 82 2.1220659078919377
4 83 1.9805948473658086
4 84 3.3953054526271007
4 85 3.2538343921009716
4 86 1.1317684842090336
4 87 1.4147106052612919
4 88 3.1123633315748425
4 89 0.8488263631567752
4 90 1.9805948473658086
4 91 2.6879501499964547
4 92 3.53677651315323
4 93 3.2538343921009716
4 94 3.2538343921009716
4 95 3.2538343921009716
4 96 3.2538343921009716
4 97 1.4147106052612919
4 98 3.3953054526271007
4 99 1.2732395447351628
4 100 2.2635369684180673
4 101 1.4147106052612919
4 102 2.6879501499964547
4 103 0.8488263631567752
4 104 2.1220659078919377
4 105 1.9805948473658086
4 106 3.2538343921009716
4 107 2.2635369684180673
4 108 3.3953054526271007
4 109 3.2538343921009716
4 110 0.8488263631567752
4 111 1.2732395447351628
4 112 2.6879501499964547
4 113 2.5464790894703255
4 114 2.970892271048713
4 115 3.678247573679359
4 116 3.2538343921009716
4 117 2.970892271048713
4 118 2.2635369684180673
4 119 3.3953054526271007
4 120 2.5464790894703255
4 121 1.8391237868396795
4 122 2.4050080289441964
4 123 2.970892271048713
4 124 3.53677651315323
4 125 3.2538343921009716
4 126 2.1220659078919377
4 127 2.1220659078919377
4 128 2.6879501499964547
4 129 1.5561816657874212
4 130 2.2635369684180673
4 131 2.4050080289441964
4 132 2.5464790894703255
4 133 1.1317684842090336
4 134 1.5561816657874212
4 135 2.6879501499964547
4 136 1.4147106052612919
4 137 1.9805948473658086
4 138 1.8391237868396795
4 139 3.678247573679359
4 140 3.2538343921009716
4 141 3.2538343921009716
4 142 2.4050080289441964
4 143 1.2732395447351628
4 144 1.9805948473658086
4 145 2.6879501499964547
4 146 2.970892271048713
4 147 2.1220659078919377
4 148 2.5464790894703255
4 149 2.6879501499964547
4 150 2.5464790894703255
4 151 3.2538343921009716
4 152 2.8294212105225838
4 153 2.8294212105225838
4 154 3.2538343921009716
4 155 1.8391237868396795
4 156 3.53677651315323
4 157 2.970892271048713
4 158 2.970892271048713
4 159 2.4050080289441964
4 160 1.6976527263135504
4 161 2.4050080289441964
4 162 2.970892271048713
4 163 2.8294212105225838
4 164 1.5561816657874212
4 165 3.53677651315323
4 166 2.5464790894703255
4 167 2.970892271048713
4 168 2.5464790894703255
4 169 2.5464790894703255
4 170 2.5464790894703255
4 171 1.9805948473658086
4 172 2.5464790894703255
4 173 1.5561816657874212
4 174 2.8294212105225838
4 175 2.1220659078919377
4 176 2.970892271048713
4 177 3.2538343921009716
4 178 1.8391237868396795
4 179 2.1220659078919377
4 180 2.970892271048713
4 181 2.5464790894703255
4 182 3.1123633315748425
4 183 2.8294212105225838
4 184 2.5464790894703255
4 185 1.6976527263135504
4 186 2.4050080289441964
4 187 3.2538343921009716
4 188 3.2538343921009716
4 189 2.8294212105225838
4 190 2.8294212105225838
4 191 2.5464790894703255
4 192 2.6879501499964547
4 193 2.6879501499964547
4 194 1.9805948473658086
5 1 2.4050080289441964
5 2 1.5561816657874212
5 3 1.9805948473658086
5 4 1.8391237868396795
5 5 2.970892271048713
5 6 2.5464790894703255
5 7 2.970892271048713
5 8 0.8488263631567752
5 9 3.3953054526271007
5 10 1.6976527263135504
5 11 2.1220659078919377
5 12 3.3953054526271007
5 13 2.8294212105225838
5 14 1.8391237868396795
5 15 1.2732395447351628
5 16 2.4050080289441964
5 17 2.970892271048713
5 18 2.6879501499964547
5 19 2.5464790894703255
5 20 1.1317684842090336
5 21 1.5561816657874212
5 22 1.5561816657874212
5 23 1.1317684842090336
5 24 3.53677651315323
5 25 1.5561816657874212
5 26 1.9805948473658086
5 27 2.5464790894703255
5 28 1.2732395447351628
5 29 3.1123633315748425
5 30 0.8488263631567752
5 31 2.970892271048713
5 32 1.9805948473658086
5 33 2.6879501499964547
5 34 2.970892271048713
5 35 2.5464790894703255
5 36 2.5464790894703255
5 37 2.4050080289441964
5 38 1.6976527263135504
5 39 1.6976527263135504
5 40 3.1123633315748425
5 41 2.4050080289441964
5 42 1.8391237868396795
5 43 1.5561816657874212
5 44 3.1123633315748425
5 45 2.5464790894703255
5 46 1.2732395447351628
5 47 2.5464790894703255
5 48 2.970892271048713
5 49 3.2538343921009716
5 50 1.8391237868396795
5 51 1.5561816657874212
5 52 3.3953054526271007
5 53 2.4050080289441964
5 54 2.6879501499964547
5 55 2.5464790894703255
5 56 1.6976527263135504
5 57 1.5561816657874212
5 58 1.5561816657874212
5 59 1.2732395447351628
5 60 1.8391237868396795
5 61 1.2732395447351628
5 62 2.6879501499964547
5 63 3.2538343921009716
5 64 1.2732395447351628
5 65 2.6879501499964547
5 66 3.1123633315748425
5 67 2.970892271048713
5 68 3.2538343921009716
5 69 1.2732395447351628
5 70 1.2732395447351628
5 71 2.4050080289441964
5 72 1.9805948473658086
5 73 1.6976527263135504
5 74 2.8294212105225838
5 75 2.2635369684180673
5 76 2.970892271048713
5 77 3.1123633315748425
5 78 2.5464790894703255
5 79 1.4147106052612919
5 80 0.9902974236829043
5 81 2.970892271048713
5 82 1.8391237868396795
5 83 1.4147106052612919
5 84 2.970892271048713
5 85 2.970892271048713
5 86 1.5561816657874212
5 87 1.4147106052612919
5 88 3.1123633315748425
5 89 0.7073553026306459
5 90 1.9805948473658086
5 91 2.5464790894703255
5 92 3.53677651315323
5 93 3.3953054526271007
5 94 3.1123633315748425
5 95 3.1123633315748425
5 96 3.1123633315748425
5 97 1.5561816657874212
5 98 3.1123633315748425
5 99 0.8488263631567752
5 100 1.9805948473658086
5 101 1.4147106052612919
5 102 2.1220659078919377
5 103 0.5658842421045168
5 104 2.1220659078919377
5 105 1.8391237868396795
5 106 3.1123633315748425
5 107 2.1220659078919377
5 108 2.8294212105225838
5 109 3.2538343921009716
5 110 0.7073553026306459
5 111 0.7073553026306459
5 112 2.4050080289441964
5 113 2.5464790894703255
5 114 2.8294212105225838
5 115 2.970892271048713
5 116 3.2538343921009716
5 117 2.8294212105225838
5 118 1.9805948473658086
5 119 3.3953054526271007
5 120 1.8391237868396795
5 121 1.5561816657874212
5 122 2.4050080289441964
5 123 2.8294212105225838
5 124 3.3953054526271007
5 125 3.2538343921009716
5 126 2.1220659078919377
5 127 1.9805948473658086
5 128 2.4050080289441964
5 129 1.5561816657874212
5 130 1.9805948473658086
5 131 2.4050080289441964
5 132 2.4050080289441964
5 133 0.8488263631567752
5 134 1.4147106052612919
5 135 2.6879501499964547
5 136 0.9902974236829043
5 137 1.8391237868396795
5 138 1.2732395447351628
5 139 3.3953054526271007
5 140 3.3953054526271007
5 141 2.970892271048713
5 142 2.4050080289441964
5 143 0.9902974236829043
5 144 2.4050080289441964
5 145 2.6879501499964547
5 146 2.8294212105225838
5 147 1.8391237868396795
5 148 2.5464790894703255
5 149 2.8294212105225838
5 150 2.6879501499964547
5 151 3.2538343921009716
5 152 2.8294212105225838
5 153 3.1123633315748425
5 154 2.8294212105225838
5 155 1.6976527263135504
5 156 3.53677651315323
5 157 2.6879501499964547
5 158 2.5464790894703255
5 159 1.9805948473658086
5 160 1.6976527263135504
5 161 2.5464790894703255
5 162 2.8294212105225838
5 163 2.970892271048713
5 164 1.4147106052612919
5 165 3.2538343921009716
5 166 2.5464790894703255
5 167 2.5464790894703255
5 168 2.1220659078919377
5 169 2.4050080289441964
5 170 2.5464790894703255
5 171 1.9805948473658086
5 172 2.4050080289441964
5 173 1.1317684842090336
5 174 2.6879501499964547
5 175 1.8391237868396795
5 176 2.5464790894703255
5 177 3.2538343921009716
5 178 1.8391237868396795
5 179 2.1220659078919377
5 180 2.970892271048713
5 181 2.2635369684180673
5 182 2.6879501499964547
5 183 2.8294212105225838
5 184 2.4050080289441964
5 185 1.8391237868396795
5 186 1.5561816657874212
5 187 3.2538343921009716
5 188 3.1123633315748425
5 189 2.6879501499964547
5 190 2.8294212105225838
5 191 2.2635369684180673
5 192 2.6879501499964547
5 193 2.6879501499964547
5 194 1.1317684842090336
5 195 2.8294212105225838
5 196 2.8294212105225838
5 197 1.9805948473658086
5 198 2.5464790894703255
6 1 2.1220659078919377
6 2 1.6976527263135504
6 3 1.8391237868396795
6 4 1.8391237868396795
6 5 2.4050080289441964
6 6 1.9805948473658086
6 7 3.1123633315748425
6 8 0.8488263631567752
6 9 2.8294212105225838
6 10 1.5561816657874212
6 11 2.1220659078919377
6 12 3.2538343921009716
6 13 2.6879501499964547
6 14 1.6976527263135504
6 15 1.1317684842090336
6 16 2.6879501499964547
6 17 2.6879501499964547
6 18 2.5464790894703255
6 19 2.4050080289441964
6 20 1.1317684842090336
6 21 1.6976527263135504
6 22 1.4147106052612919
6 23 1.2732395447351628
6 24 2.970892271048713
6 25 1.1317684842090336
6 26 1.6976527263135504
6 27 2.1220659078919377
6 28 0.8488263631567752
6 29 2.4050080289441964
6 30 0.5658842421045168
6 31 2.8294212105225838
6 32 1.8391237868396795
6 33 2.4050080289441964
6 34 2.6879501499964547
6 35 2.6879501499964547
6 36 2.1220659078919377
6 37 1.9805948473658086
6 38 1.5561816657874212
6 39 1.6976527263135504
6 40 2.6879501499964547
6 41 2.4050080289441964
6 42 1.6976527263135504
6 43 1.5561816657874212
6 44 2.5464790894703255
6 45 2.4050080289441964
6 46 1.4147106052612919
6 47 2.5464790894703255
6 48 2.6879501499964547
6 49 2.8294212105225838
6 50 1.6976527263135504
6 51 1.4147106052612919
6 52 3.1123633315748425
6 53 2.4050080289441964
6 54 2.5464790894703255
6 55 2.5464790894703255
6 56 1.6976527263135504
6 57 1.2732395447351628
6 58 1.6976527263135504
6 59 1.4147106052612919
6 60 1.6976527263135504
6 61 0.9902974236829043
6 62 2.2635369684180673
6 63 2.8294212105225838
6 64 1.1317684842090336
6 65 2.5464790894703255
6 66 2.970892271048713
6 67 2.5464790894703255
6 68 2.6879501499964547
6 69 1.4147106052612919
6 70 1.5561816657874212
6 71 2.2635369684180673
6 72 2.1220659078919377
6 73 1.5561816657874212
6 74 2.970892271048713
6 75 2.2635369684180673
6 76 2.4050080289441964
6 77 2.8294212105225838
6 78 2.4050080289441964
6 79 1.4147106052612919
6 80 0.8488263631567752
6 81 2.8294212105225838
6 82 1.9805948473658086
6 83 1.2732395447351628
6 84 2.5464790894703255
6 85 2.8294212105225838
6 86 1.5561816657874212
6 87 1.1317684842090336
6 88 2.970892271048713
6 89 0.7073553026306459
6 90 2.1220659078919377
6 91 2.2635369684180673
6 92 2.8294212105225838
6 93 2.6879501499964547
6 94 2.5464790894703255
6 95 2.8294212105225838
6 96 2.5464790894703255
6 97 1.4147106052612919
6 98 2.970892271048713
6 99 0.8488263631567752
6 100 1.9805948473658086
6 101 1.5561816657874212
6 102 1.4147106052612919
6 103 0.8488263631567752
6 104 1.9805948473658086
6 105 1.6976527263135504
6 106 2.8294212105225838
6 107 1.9805948473658086
6 108 2.4050080289441964
6 109 2.6879501499964547
6 110 0.7073553026306459
6 111 0.8488263631567752
6 112 2.2635369684180673
6 113 2.5464790894703255
6 114 2.5464790894703255
6 115 2.4050080289441964
6 116 2.8294212105225838
6 117 2.970892271048713
6 118 2.1220659078919377
6 119 3.1123633315748425
6 120 1.6976527263135504
6 121 1.5561816657874212
6 122 2.2635369684180673
6 123 2.8294212105225838
6 124 2.6879501499964547
6 125 2.6879501499964547
6 126 2.1220659078919377
6 127 1.6976527263135504
6 128 2.6879501499964547
6 129 1.6976527263135504
6 130 2.1220659078919377
6 131 2.2635369684180673
6 132 1.9805948473658086
6 133 0.5658842421045168
6 134 1.1317684842090336
6 135 2.5464790894703255
6 136 0.7073553026306459
6 137 1.6976527263135504
6 138 1.4147106052612919
6 139 3.2538343921009716
6 140 2.970892271048713
6 141 2.8294212105225838
6 142 2.5464790894703255
6 143 0.8488263631567752
6 144 1.8391237868396795
6 145 2.4050080289441964
6 146 2.2635369684180673
6 147 1.6976527263135504
6 148 2.8294212105225838
6 149 2.6879501499964547
6 150 2.2635369684180673
6 151 2.970892271048713
6 152 2.8294212105225838
6 153 2.6879501499964547
6 154 2.6879501499964547
6 155 1.5561816657874212
6 156 2.970892271048713
6 157 2.1220659078919377
6 158 2.5464790894703255
6 159 2.1220659078919377
6 160 1.8391237868396795
6 161 1.9805948473658086
6 162 2.4050080289441964
6 163 2.6879501499964547
6 164 1.4147106052612919
6 165 2.8294212105225838
6 166 2.2635369684180673
6 167 2.1220659078919377
6 168 2.1220659078919377
6 169 2.4050080289441964
6 170 2.4050080289441964
6 171 1.9805948473658086
6 172 2.4050080289441964
6 173 1.1317684842090336
6 174 1.9805948473658086
6 175 1.5561816657874212
6 176 2.2635369684180673
6 177 2.8294212105225838
6 178 1.8391237868396795
6 179 2.1220659078919377
6 180 2.970892271048713
6 181 1.8391237868396795
6 182 2.5464790894703255
6 183 2.5464790894703255
6 184 1.9805948473658086
6 185 1.8391237868396795
6 186 1.5561816657874212
6 187 2.970892271048713
6 188 2.8294212105225838
